(500,500,3) * * * * 1.22 28569 28569 28569 28569 1.044806359059 1.044806359059 1.044806359059 1.044806359059
(500,1500,3) * * * * 1.03 20623 13352.6 7700.08 0 1.121437457274 1.121437457274 1.121437457274 1.121437457274
(500,2500,3) * * * * 1.12 26931 26931 26931 26931 1.013820434604 1.013820434604 1.013820434604 1.013820434604
(500,3500,3) * * * * 1.63 27340 27340 27340 27340 1.167498605382 1.167498605382 1.167498605382 1.167498605382
(500,4500,3) * * * * 1.88 20172 20172 20172 20172 1.010892141596 1.010892141596 1.010892141596 1.010892141596
(500,5500,3) * * * * 1.98 29184 29184 29184 29184 1.138785142468 1.138785142468 1.138785142468 1.138785142468
(500,6500,3) * * * * 1.78 37171 37171 37171 37171 1.061301514043 1.061301514043 1.061301514043 1.061301514043
(1500,500,3) * * * * 1.75 19968 19968 19968 19968 1.149686863883 1.149686863883 1.149686863883 1.149686863883
(1500,1500,3) * * * * 1.21 26726 26726 26726 26726 1.192815823534 1.192815823534 1.192815823534 1.192815823534
(1500,2500,3) * * * * 1.37 22220 22220 22220 22220 1.057263096552 1.057263096552 1.057263096552 1.057263096552
(1500,3500,3) * * * * 1.78 37171 37171 37171 37171 1.119469893819 1.119469893819 1.119469893819 1.119469893819
(1500,4500,3) * * * * 1.62 24473 24473 24473 24473 1.122487966027 1.122487966027 1.122487966027 1.122487966027
(1500,5500,3) * * * * 1.08 32665 32665 32665 32665 1.118727861284 1.118727861284 1.118727861284 1.118727861284
(1500,6500,3) * * * * 1.63 22016 22016 22016 22016 1.052385509824 1.052385509824 1.052385509824 1.052385509824
(2500,500,3) * * * * 1.4 37990 37990 37990 37990 1.191022311756 1.191022311756 1.191022311756 1.191022311756
(2500,1500,3) * * * * 1.92 32870 32870 32870 32870 1.094953821921 1.094953821921 1.094953821921 1.094953821921
(2500,2500,3) * * * * 1.39 37990 37990 37990 37990 1.170817646561 1.170817646561 1.170817646561 1.170817646561
(2500,3500,3) * * * * 1.8 33280 33280 33280 33280 1.142901062721 1.142901062721 1.142901062721 1.142901062721
(2500,4500,3) * * * * 1.41 18944 18944 18944 18944 1.066513020815 1.066513020815 1.066513020815 1.066513020815
(2500,5500,3) * * * * 1.46 33894 33894 33894 33894 1.164621585736 1.164621585736 1.164621585736 1.164621585736
(2500,6500,3) * * * * 1.49 30208 30208 30208 30208 1.08533609038 1.08533609038 1.08533609038 1.08533609038
(3500,500,3) * * * * 1.23 23244 23244 23244 23244 1.177409608159 1.177409608159 1.177409608159 1.177409608159
(3500,1500,3) * * * * 1.22 21196 21196 21196 21196 1.120441846419 1.120441846419 1.120441846419 1.120441846419
(3500,2500,3) * * * * 1.02 19353 19353 19353 19353 1.177529718315 1.177529718315 1.177529718315 1.177529718315
(3500,3500,3) * * * * 1.08 34918 34918 34918 34918 1.141581002388 1.141581002388 1.141581002388 1.141581002388
(3500,4500,3) * * * * 1.07 36966 36966 36966 36966 1.147798313471 1.147798313471 1.147798313471 1.147798313471
(3500,5500,3) * * * * 1.68 18329 18329 18329 18329 1.105251632784 1.105251632784 1.105251632784 1.105251632784
(3500,6500,3) * * * * 1.28 23654 23654 23654 23654 1.191655891554 1.191655891554 1.191655891554 1.191655891554
(4500,500,3) * * * * 1.47 24473 24473 24473 24473 1.132358137339 1.132358137339 1.132358137339 1.132358137339
(4500,1500,3) * * * * 1.53 34304 34304 34304 34304 1.09053245835 1.09053245835 1.09053245835 1.09053245835
(4500,2500,3) * * * * 1.7 21196 21196 21196 21196 1.125214711206 1.125214711206 1.125214711206 1.125214711206
(4500,3500,3) * * * * 1 37376 37376 37376 37376 1.013646708119 1.013646708119 1.013646708119 1.013646708119
(4500,4500,3) * * * * 1.46 27340 27340 27340 27340 1.067299215083 1.067299215083 1.067299215083 1.067299215083
(4500,5500,3) * * * * 1.96 29593 29593 29593 29593 1.135432972291 1.135432972291 1.135432972291 1.135432972291
(4500,6500,3) * * * * 1.38 20582 20582 20582 20582 1.065114745889 1.065114745889 1.065114745889 1.065114745889
(5500,500,3) * * * * 1.45 19353 19353 19353 19353 1.127422931113 1.127422931113 1.127422931113 1.127422931113
(5500,1500,3) * * * * 1.1 35328 35328 35328 35328 1.091466052732 1.091466052732 1.091466052732 1.091466052732
(5500,2500,3) * * * * 1.68 30822 30822 30822 30822 1.03574007303 1.03574007303 1.03574007303 1.03574007303
(5500,3500,3) * * * * 1.92 30822 30822 30822 30822 1.066673642287 1.066673642287 1.066673642287 1.066673642287
(5500,4500,3) * * * * 1.51 26931 26931 26931 26931 1.118293333196 1.118293333196 1.118293333196 1.118293333196
(5500,5500,3) * * * * 1.21 24064 24064 24064 24064 1.122265824962 1.122265824962 1.122265824962 1.122265824962
(5500,6500,3) * * * * 1.32 26726 26726 26726 26726 1.119121798605 1.119121798605 1.119121798605 1.119121798605
(6500,500,3) * * * * 1.25 23040 23040 23040 23040 1.134108154932 1.134108154932 1.134108154932 1.134108154932
(6500,1500,3) * * * * 1.07 34508 34508 34508 34508 1.133899622129 1.133899622129 1.133899622129 1.133899622129
(6500,2500,3) * * * * 1.16 27750 27750 27750 27750 1.091969502552 1.091969502552 1.091969502552 1.091969502552
(6500,3500,3) * * * * 1.28 25702 25702 25702 25702 1.180343853675 1.180343853675 1.180343853675 1.180343853675
(6500,4500,3) * * * * 1.54 20992 20992 20992 20992 1.079836755614 1.079836755614 1.079836755614 1.079836755614
(6500,5500,3) * * * * 1.97 35328 35328 35328 35328 1.092814334673 1.092814334673 1.092814334673 1.092814334673
(6500,6500,3) * * * * 1.43 27750 27750 27750 27750 1.179465438058 1.179465438058 1.179465438058 1.179465438058
(7500,500,3) * * * * 1.92 27750 27750 27750 27750 1.163176858441 1.163176858441 1.163176858441 1.163176858441
(7500,1500,3) * * * * 1.42 27136 27136 27136 27136 1.143738831256 1.143738831256 1.143738831256 1.143738831256
(7500,2500,3) * * * * 1.73 21606 21606 21606 21606 1.029043108448 1.029043108448 1.029043108448 1.029043108448
(7500,3500,3) * * * * 1.43 20787 20787 20787 20787 1.184701696467 1.184701696467 1.184701696467 1.184701696467
(7500,4500,3) * * * * 1.59 30208 30208 30208 30208 1.145705846692 1.145705846692 1.145705846692 1.145705846692
(7500,5500,3) * * * * 1.11 34304 34304 34304 34304 1.199780930544 1.199780930544 1.199780930544 1.199780930544
(7500,6500,3) * * * * 1.03 31232 31232 31232 31232 1.038395177887 1.038395177887 1.038395177887 1.038395177887
(8500,500,3) * * * * 1.33 26521 26521 26521 26521 1.17494395151 1.17494395151 1.17494395151 1.17494395151
(8500,1500,3) * * * * 1.84 28774 28774 28774 28774 1.040873656957 1.040873656957 1.040873656957 1.040873656957
(8500,2500,3) * * * * 1.18 25088 25088 25088 25088 1.126956317818 1.126956317818 1.126956317818 1.126956317818
(8500,3500,3) * * * * 1.01 29388 29388 29388 29388 1.033525796656 1.033525796656 1.033525796656 1.033525796656
(8500,4500,3) * * * * 1.36 25497 25497 25497 25497 1.171121563187 1.171121563187 1.171121563187 1.171121563187
(8500,5500,3) * * * * 1.28 28979 28979 28979 28979 1.16339060246 1.16339060246 1.16339060246 1.16339060246
(8500,6500,3) * * * * 1.63 22016 22016 22016 22016 1.118129141422 1.118129141422 1.118129141422 1.118129141422
